name,artists,id,release_date,hit
"Love, Hope And Misery",Jake Bugg,5bK39D6O02spHhEtlVsBIi,2016-06-17,0.0
Loving Me Back,"Brothers Osborne, Lee Ann Womack",5Zxnvruq1uxytHI0KSjSoG,2016-01-15,0.0
Low Lands,Gojira,6nJgZy8CATEMz9PNRAJGDt,2016-06-17,0.0
Low Life (feat. The Weeknd),"Future, The Weeknd",7EiZI6JVHllARrX9PUvAdX,2016-04-13,1.0
Low Lights,Kanye West,36o4taPyOdnOMf01ERmn9a,2016-06-10,0.0
Lucky,AURORA,2G4BQQ85ClZQZpqaJ2do8D,2016-03-11,0.0
LUV,Tory Lanez,16Ah4QqH4mgYVXqfC4mdSd,2016-08-19,1.0
Lying In State,Megadeth,6gQ0syotEbHeDIYTC4EoSf,2016-01-22,0.0
M.I.L.F. $ - Dave Aude Remix,"Fergie, Dave Audé",6VyIbEFbqL14FhBYaXjwhP,2016-09-16,0.0
Machines,Camryn,2Wy0GjHJUnUWUALBEotXn2,2016-03-25,0.0
Mad (feat. Lil Wayne),"Solange, Lil Wayne",22DHmfJa31hKpc2Lg0gVBV,2016-09-30,0.0
Mad Behaviour,Izzy Bizu,1PZPnteFSxTQMXby1bQ7JV,2016-12-09,0.0
Mad Love,The Pretty Reckless,2upWoXsTdag8kC6DdiYaLk,2016-10-21,0.0
Mad Love.,JoJo,3lObEUBA2nt1tp6vMut2fO,2016-10-14,0.0
Magma,Gojira,56iv5TqfvxVa4zLMs6SvmP,2016-06-17,0.0
Magnetised - Acoustic,Tom Odell,5baXzOMmD0sf26hayRqfqI,2016-04-22,0.0
Make Me... (feat. G-Eazy),"Britney Spears, G-Eazy",0nUGa8WQpQqg2vzJUprEo5,2016-08-26,1.0
Make Me (Cry),"Noah Cyrus, Labrinth",2BrzlUj1u1CtvaJDGIKpsP,2016-11-15,1.0
Make Me Like You,Gwen Stefani,2WIxwn8LZRI7knO1VbwdaE,2016-04-01,1.0
Make You Mine,High Valley,5o9LteJdhkA3ndUDz4JVfV,2016-11-18,0.0
Makin’ Me Look Good Again,Drake White,1VMQYQQlYHhbudATkSJiP1,2016-08-19,0.0
Mama Say a Prayer,Dolly Parton,6XBkL7qS5NuSB8bvyJF5Kq,1969-01-24,0.0
Mama's Gun,Glass Animals,5o4znEHwozOHIgHoWAllnr,2016-08-26,0.0
Man,Skepta,13w7sJT2Xu6AN4gGj4wGv3,2016-05-06,0.0
Man On The Moon,Britney Spears,1Jp3egueDGwbrgylNPws6F,2016-08-26,0.0
ManUNkind,Metallica,7FPfl1TIBufq9AIgDiiqMh,2016-11-18,0.0
Map of My Heart,Mary Chapin Carpenter,2UFrUHRe9El900fwhnFAML,2016-05-06,0.0
Marching Into the Dark,John Legend,6kXG42vFvkjBEPeV98YbGK,2016-12-02,0.0
Mardi Gras,"Dierks Bentley, Trombone Shorty",4b24FTTKhPh00ax59685Uh,2016-06-10,0.0
Marie Laveau,Volbeat,7ebn8remUBhP09n96ZleH0,2016-06-03,0.0
Mary Jane Kelly,Volbeat,2dISvWrycbCyNpRoT6Y1Od,2016-08-05,0.0
"May 21, 2012",Donovan Woods,4B2GsD2wIOJ1ZVCdCsh2da,2016-02-26,0.0
May We All,"Florida Georgia Line, Tim McGraw",498ZVInMGDkmmNVpSWqHiZ,2016-08-26,1.0
Maybe It's A Good Thing,KT Tunstall,22iTidAPwpTLx165VxhPZO,2016-09-09,0.0
Mayday,Boys Noize,6w9A2pz3HIkvgmjypYlb6x,2016-05-20,0.0
Me & You,George Ezra,3Qn6PLKldpqJMFK02PoKdc,2017-04-14,0.0
Me and Your Mama,Childish Gambino,31tf1qEai5o5f4r66Kd0pU,2016-12-02,1.0
Me Too,Meghan Trainor,4QwAqYq8mkWkYC58mSGv7I,2016-11-04,1.0
Me Without You,Gwen Stefani,1N9Zzly5ZP01aIdfeOW7RS,2016-04-01,0.0
Mean What I Mean,"AlunaGeorge, Leikeli47, Dreezy",1hYOYDEDFXPKNs8zdMo0Ip,2016-09-16,0.0
Medicine,Biffy Clyro,4Mj7bs4n4PCXSNzzUr8F42,2016-01-13,0.0
Medieval Warfare,Grimes,60QB81goFQieUq28DZEDZP,2016-08-05,0.0
Memento Mori,Architects,7wyK7q4LROqh8nW2XUVKaD,2016-05-27,0.0
Mercy - Loote Remix,"Shawn Mendes, Loote",4ArzifzZWzaknCV7HpTR8p,2016-11-04,0.0
Merica (feat. Earl Dibbles Jr.),"Granger Smith, Earl Dibbles Jr.",3U1ebcYLCZGhXUefbLM80m,2016-03-04,0.0
Messin' Around (with Enrique Iglesias),"Pitbull, Enrique Iglesias",2moTY9zKAZkRsODU4TUXY6,2016-05-26,1.0
"Meteorite - From ""Bridget Jones's Baby"" Original Motion Picture Soundtrack",Years & Years,6CuITtPAI0l5CIr86J2jNr,2016-09-13,0.0
Mexico,Danny Worsnop,1Ts4f7YIljWFcS1FJ95Kch,2016-11-01,0.0
Middle of a Memory,Cole Swindell,38gZVjeaeR3gcnCzziAxBm,2016-05-06,1.0
Might Be - Remix,"DJ Luke Nasty, PnB Rock",3irfv5w42Pf6c8ISoKDHMM,2016-04-29,1.0
Might Not,"Belly, The Weeknd",5e9aFSdnkQUrm5y8Dhw0qN,2015-11-20,1.0
Million Eyes,The Coral,0DFjBtq7j6UjPVXFmjxnQ8,2016-03-04,0.0
Million Reasons,Lady Gaga,7dZ1Odmx9jWIweQSatnRqo,2016-10-21,1.0
Millionaire (feat. Nelly),"Cash Cash, Digital Farm Animals, Nelly",3UDXkdQquqCEAJdNAsA1wO,2016-06-24,0.0
MiNd Of MiNdd (Intro),ZAYN,2cvFLZPAQoGeQnIRPt2LHE,2016-03-25,0.0
Mindful,K. Michelle,70YFSBWEizTCP9E9sdg3G6,2016-03-25,0.0
Miracle Aligner,"The Last Shadow Puppets, Alex Turner, Miles Kane",4iwpCp7qdDLngGI3gsVTza,2016-12-02,0.0
Misery,Gwen Stefani,6NJwUozBz3XVoDVzOlvFbn,2016-03-18,0.0
Missin U,Usher,36YfkagRBn8XI6pKOjbTuV,2016-09-16,0.0
Missing,William Michael Morgan,5uaP5130ErwXN5tfUl4a8K,2016-09-30,0.0
Mixed Signals,Robbie Williams,23yrcHAhc648dSEabARXU8,2016-11-04,0.0
MLK Song,Mavis Staples,3bY0ERE3FDKL7gzs0XqGqQ,2016-02-19,0.0
Mobbin' Out,I See Stars,6jF8WPo4KEoM1fonqPYbq1,2016-06-17,0.0
Modern Love,Courteeners,5wx0FSHaU9jIDvR4xEof9h,2016-10-28,0.0
Mom (feat. Kelli Trainor),"Meghan Trainor, Kelli Trainor",3PYZWh5KZ6VlXHDlwDVJUt,2017-05-12,0.0
Moment of Betrayal,Dream Theater,2rNGx3Vv2FlN2acMxQeUXP,2016-01-29,0.0
Momma And Jesus,Tucker Beathard,6CvdFN0Oloja79KIeBGkBJ,2015-01-01,0.0
Mona Lisa,The Lonely Island,3sR7ZJLhTV28FJku2Wz37K,2016-06-03,0.0
Monday,Matt Corby,2NbsFFzIBtmbGYk70BlbqC,2016-03-11,0.0
Money,Lawson,05fUPyU6ekieNSFfqIbcyr,2016-07-08,0.0
Money Longer,Lil Uzi Vert,0B8QzDH7YWih85V5SEMnyJ,2016-05-27,1.0
Mood Ring (By Demand),Britney Spears,6NKjfTR7VV2oJnCeKVPNSw,2020-12-11,0.0
Moonbeam Levels,Prince,2nnJDPls9MzAeZpsmwKqpW,2016-11-22,0.0
Moonlight,Ariana Grande,2ZHH9aoZjrqtFk1SX1dXy7,2016-05-20,0.0
More Middle Fingers,"Justin Moore, Brantley Gilbert",6gaLaRPIZYNKc3ywQZ2SZ0,2016-01-01,0.0
Morning in LA,White Lies,6YaBb0iKMrSM3gCo3EY49s,2016-10-07,0.0
Moth Into Flame,Metallica,5sEcwMeC3QDnSOWlyQyQ3E,2016-11-18,0.0
Mother E,Filter,1t3iHnvE7kVrzqD1kzFfjs,2016-04-08,0.0
Mother Earth,BANKS,0riFj45BC3mePSiDhJRWeh,2016-09-30,0.0
Motherfucker,Robbie Williams,1YBPCpebRjExPOVy2nekzv,2016-11-04,0.0
MOVE,RAT BOY,4VJNGwxW8r0lQntVi1F5xi,2016-01-12,0.0
Move Your Body - Alan Walker Remix,"Sia, Alan Walker",6LUOMjoORvAkdhBYvESO46,2016-10-21,0.0
Mr. Know-It-All,Young the Giant,4gbKtqZDkNl6MrScQhfCt9,2016-08-12,0.0
Muchacho,Kings of Leon,0Gu3ftWoA5mdwcAjMvLFG9,2016-10-14,0.0
Murder One,Metallica,6bavz6DVogZ45tleQJxlv0,2016-11-18,0.0
Murdered Out,Kim Gordon,3ffqOwj0bztZB2ZBfdoXbz,2016-09-12,0.0
Music Is Healing,Florida Georgia Line,0uCem3X4V9xZGVzIWw3uKf,2016-08-26,0.0
Music Takes Me,School Of Seven Bells,4pdCWrQR1FOFPjc0zQ9H2R,2016-02-12,0.0
Music.,JoJo,5wtEspIZ7Ox4KwmjeVsjee,2016-10-14,0.0
My Blood,"AlunaGeorge, ZHU",2HxaymsvYQpZLD3FWWE1NV,2016-09-16,0.0
My Champion,Alter Bridge,12ghiTzNkW4qFOW5b44OMC,2016-10-07,0.0
My Eyes,The Lumineers,34WAdNQOUeGjgFOZshew1e,2016-04-08,0.0
My Eyes,Charred Walls Of The Damned,6RnswrkzOWaRof4O7BdAh6,2016-09-23,0.0
My Favorite Part,"Mac Miller, Ariana Grande",66wkCYWlXzSTQAfnsPBptt,2016-09-16,0.0
My Girl,Dylan Scott,3izNaTiYdotdPL0Bs76JqO,2017-08-04,1.0
My Gospel,Charlie Puth,1RdykyqZss4snJH9e58CQJ,2016-01-29,0.0
My Hood,"RAY BLK, Stormzy",41aEJVUVNjhvZlECWDQZgW,2016-10-28,0.0
My House,"Jennifer Nettles, Jennifer Lopez",32gtfVNXVXSu8x1FELuUZ6,2016-05-13,0.0
My Night Sky,DevilDriver,70cHj2cJQb52A0H1QgYpmB,2016-05-13,0.0
MY PYT,Wale,4jK1VQQGDnNOLfyVXCxGsR,2016-05-20,1.0
My Shit,A Boogie Wit da Hoodie,5uQOauh47VFt3B2kV9kRXw,2016-09-16,1.0
"My Shot (feat. Busta Rhymes, Joell Ortiz & Nate Ruess) - Rise Up Remix","The Roots, Busta Rhymes, Joell Ortiz, Nate Ruess",7ElYuU4c2EVqtLpCBst0au,2016-12-02,0.0
My Way,Calvin Harris,1vvNmPOiUuyCbgWmtc6yfm,2016-09-16,1.0
My Willing Heart,James Blake,6JHqijXeoR9S3DzvDm4VO5,2016-05-05,0.0
Myself at Last,Graham Nash,6oMVFXn2ixOJ44Bbf5FMBB,2016-04-15,0.0
Mystery of a Blood Red Rose,Avantasia,1khda4wPMpYfJmgC0LjNpr,2016-01-29,0.0
Naivety,A Day To Remember,2RgUp8wGi8bpELvHJpRDWD,2016-09-02,0.0
Nan,Laura Mvula,1SAuTWmyqC00Ql8kxt3n6Y,2016-06-17,0.0
Nana,The 1975,1JmLA5HZ7Wp7L8DNctLpUW,2016-02-26,0.0
Napoleon Complex,The Divine Comedy,4r3ISTee7iksBM9QtiEg21,2016-09-02,0.0
Nas Album Done (feat. Nas),"DJ Khaled, Nas",5QcTwY2zSTX2hrVj2oHIbu,2016-08-05,0.0
Nature Driver,Steve Gunn,2S5v8BjGk7VssGjwDwKLhJ,2016-06-03,0.0
Naughty,Gwen Stefani,3Jl6VMwgo8unSVRcZrsfCa,2016-04-01,0.0
Free Freda (Need Freedom) (feat. Sierra McClain),"Empire Cast, Sierra McClain",5Zi8TrKLM1P9vJ2Ghgh7t6,2016-09-16,0.0
Needed Me,Rihanna,4pAl7FkDMNBsjykPXo91B3,2016-01-28,1.0
Neighbors,J. Cole,0utlOiJy2weVl9WTkcEWHy,2016-12-09,1.0
Never Be Like You (feat. Kai),"Flume, kai",5WI2ltQIdwgzf1SNE76JyR,2016-05-27,1.0
Never Better,Raleigh Ritchie,7zUsFsqqQbW82dnmPfRCbo,2016-02-26,0.0
Never Ending,Rihanna,7Jd5LgnSRQElW6FsTWVPzE,2016-01-28,0.0
Never Ever - Edit,"Röyksopp, Susanne Sundfør",7uW7fsw5GaRDsSLjLtEhDS,2016-09-09,0.0
Never Wanna Dance,Jake Bugg,01q1M6hlLNsYvb7ov6EhRa,2016-06-17,0.0
Nevermind,Dennis Lloyd,63SevszngYpZOwf63o61K4,2017-06-30,1.0
New Bae,VIC MENSA,4PYICbxa2pc51H4yRnwg9L,2016-06-03,0.0
New Level (feat. Future),"A$AP Ferg, Future",25rc1PFgPvtV6GFSloyOI0,2016-06-22,1.0
New Song,Warpaint,5XHCdXhFUpWMp5lYgpfbXT,2016-09-23,0.0
New Year's Day - Live From The London Palladium,Bon Jovi,7J2VFJ340VwyhHPhkJg7Cn,2016-12-16,0.0
Night Drive Loneliness,Garbage,4HYEeQHc6bGXToK8qyREsl,2016-06-03,0.0
Night People,You Me At Six,3MHQIhSrgQsFYLo6JLioDX,2016-08-22,0.0
Night Shift,Jon Pardi,0bPnT6i9H1p8Vd85GS6Z7I,2016-05-13,1.0
Night Wander,Steve Gunn,40WFWE97qeO1KsVXBQSfbe,2016-06-03,0.0
Nights,Frank Ocean,7eqoqGkKwgOaWNNHx90uEZ,2016-08-20,0.0
Nightstand,K. Michelle,7vCCh1UMSJSnTJP7Q8lPCO,2016-03-25,0.0
Nihilist,Architects,0LnNkDzIGaYKCvGbe5N9Wo,2016-05-27,0.0
Nikes,Frank Ocean,19YKaevk2bce4odJkP5L22,2016-08-20,0.0
NO,Meghan Trainor,357gCNVJh27N31hwiFLNWz,2016-08-05,1.0
No Broken Hearts (feat. Nicki Minaj),"Bebe Rexha, Nicki Minaj",4qULqxfCRhJAXVc75UupQB,2016-03-16,0.0
No Heart,"21 Savage, Metro Boomin",4gmmRb6bZJffOOiww1JGTO,2016-07-15,1.0
No Justice (feat. Big TC),"Ty Dolla $ign, Big TC",3V2FS2divZQ4fh54jxa5BP,2016-09-23,0.0
No Lie,"Sean Paul, Dua Lipa",1Vb4HQnN2kZ5Y2KgYF5TDV,2016-11-18,0.0
No Limit (feat. Young Thug),"Usher, Young Thug",1CDBn2Lm7E63XKQDsdCq6O,2016-09-16,1.0
No Love Like Yours,Edward Sharpe & The Magnetic Zeros,1R1yheuqbn1J0u5bFRHdHU,2016-04-15,0.0
No Money,Galantis,0gb1J5UrTpzaU1s3nupgCd,2016-04-01,1.0
No More Interviews,Big Sean,3IRloeDfPgi7bH5OwXfwkN,2016-10-31,0.0
No More Parties In LA,Kanye West,0zLClc0emc6qUeV1p5nc99,2016-06-10,0.0
No More Sad Songs (feat. Machine Gun Kelly),"Little Mix, Machine Gun Kelly",0U372D2pbraSnrTFxSYlNj,2016-11-18,0.0
No One Knows,Justin Rutledge,7lSVlwChyvB2nbWwseQQto,2016-09-23,0.0
No One Will Ever Replace Us,Courteeners,2K5mXhXp2CrWqurp6kwT2a,2016-08-30,0.0
No Plan,David Bowie,7zthczBbgCsnumcXWfNtXq,2017-01-08,0.0
No Problem (feat. Lil Wayne & 2 Chainz),"Chance the Rapper, Lil Wayne, 2 Chainz",0v9Wz8o0BT8DU38R4ddjeH,2016-05-27,1.0
No Roots,Alice Merton,4CdfFYzaAJ0y0beKzmgJSn,2017-08-04,0.0
No Shopping,"French Montana, Drake",0Di26AbdtizzHkFstPyt7A,2016-07-17,0.0
No Sleep,Twin Atlantic,6KgV3YypObGohEId5v3sBj,2016-09-16,0.0
No Time For It,Fantasia,20x2IMDs8qREWTwAAtFJk3,2016-07-29,0.0
Nobody Wins,Brian Fallon,1EQ9DvgyNEXErxzWIQsGRG,2016-03-11,0.0
Noise,Kenny Chesney,0XN2BcoaKE4Z2hnq1ZeDY1,2017-04-28,1.0
Not a Little Bit,K. Michelle,4eCXSKmDWkb7mrWXXgHxRB,2016-03-25,0.0
Not Above Love,AlunaGeorge,6wIuXffmapTD8RQgo2sFdL,2016-09-16,0.0
Not Enough Whiskey,Kiefer Sutherland,2mbJjSvRfkD6RMy37T9iDP,2016-06-10,0.0
Not Gonna Break Me,Jamie N Commons,2lHWiGp4TH9swlq2iZEodE,2016-05-20,0.0
Not Nice,PARTYNEXTDOOR,4STaHtfguDMkWbPEo6Fwcx,2016-08-12,1.0
Not That Kinda Girl (feat. Missy Elliott),"Fifth Harmony, Missy Elliott",3hITNo7rheSiDhZLCSKoM5,2016-05-27,0.0
Not Today,Imagine Dragons,4kDTvLhGF29gFsqceuxBSC,2016-06-03,0.0
Nothing but Love,James,69nSJMLrqexMoDe5hbeOly,2016-03-18,0.0
Nothing Like This,"Blonde, Craig David",4PFQ4EQBtJUp2jQjpmYkVA,2016-03-04,0.0
Nothing's Real,Shura,7xTLGXEvVlTu0ugHJyaFAs,2016-07-08,0.0
Novocaine Heart,Kandace Springs,2GaLGPkkGxRTwBlZRJ38p7,2016-06-24,0.0
Now and Later,Sage The Gemini,08WPvDEsHvTFuB9w8tC2OS,2017-07-21,0.0
Now That We're Dead,Metallica,01LODLnhlfNphZ366BqKc0,2016-11-18,0.0
Nowhere Without You,Craig Morgan,2SLlnRlorIQ91B6WmUmaVV,2016-06-03,0.0
Numb,"Melanie C, Sons of Sonix",6exo7Q4fwcynmdObHzLph7,2016-10-21,0.0
Numbers,"Skepta, Pharrell Williams",1BHquBolJN628btHI6X0vq,2016-05-06,0.0
O B 1,Jagwar Ma,4569g24Po2X65f7gt3Jcjz,2016-10-14,0.0
Obsessed,Dan + Shay,4RBmXmZKf76IyNiPzebI55,2016-06-03,0.0
ocean eyes,Billie Eilish,2uIX8YMNjGMD7441kqyyNU,2016-11-18,1.0
Of All Kind,Maxwell,1ibELvyfScTBfqcPOFP0zC,2016-07-01,0.0
Oh My God,The Pretty Reckless,1OUQEBq0Jaq4rOiQ3rLAsp,2016-10-21,0.0
Oh My Soul,Casting Crowns,3s0h3pyKFrS3XX6ZLBPx6s,2016-09-30,0.0
Oh Rosetta,Mary Chapin Carpenter,0GJZzjJq2QVDSbi4e5h2pe,2016-05-06,0.0
Ojai,Lissie,45TwBK1dUmbKZeQZdzxufJ,2016-02-12,0.0
Old Church Choir,Zach Williams,4F7GcPH79KzsQfNphjtkGx,2017-09-15,0.0
Old Man's Symphony,"David Nail, Bear Rinehart, Bo Rinehart",6sriDVsumog9XLmcUC2DFE,2016-07-15,0.0
Old Skool,"Metronomy, Mix Master Mike",0hdE9hvqa9RMehDnTPBo3S,2016-07-01,0.0
Olé,John Newman,0XPRGMIQQPFny719O7IPD0,2016-07-08,0.0
OMFG,Lil Peep,0EPLdgfGTsdcf7ygd8ChoZ,2016,0.0
On a Bang,Biffy Clyro,4il28aEycgx2qk6jKDtLMP,2016-01-13,0.0
On Hold,The xx,5w3CRkbTWXfbYepIdFpGUN,2017-01-13,0.0
On My Heart,School Of Seven Bells,02kGA6T5LwlhMm253ZlFMY,2016-02-12,0.0
On My One,Jake Bugg,1kUI89JL3mvXDo0DS8gIq0,2016-06-17,0.0
On My Own,Bear Mountain,78EOJVt8lJsPkBTYtT4usP,2016-09-09,0.0
On The Nights You Stay Home,Donovan Woods,40GSgYiMMpP3bePselOZA0,2016-02-26,0.0
On The Way,TWENTY88,2TAf6ITyhwc9Z3MYb4tSYl,2016-04-01,0.0
On Your Side,The Veronicas,7mTgsbq7n8jgnwLswpgugB,2016-10-14,0.0
Once,Maren Morris,7BGilQ0KLnoEt00t4ShtSK,2017-03-17,0.0
Once For All,Paul Baloche,4IhnIouVxw0AgHRz6De8v6,2016-10-07,0.0
One Dance,"Drake, WizKid, Kyla",1zi7xx7UVEFkmKfv06H8x0,2016-05-06,1.0
One Day I’ll Fly Away,Vaults,44WXGtTlKNvBNa5FwewsST,2016-12-02,0.0
One Hell Of A Song,Mike Posner,53RCI2n5pXRx531Q9dziXn,2016-05-06,0.0
One More Thrill,KOLARS,6i59rSEjd9sCuIESxB15Ik,2017-04-07,0.0
One More Time,Craig David,5fm1g5y5KoxxAcoqvm7FDK,2016-09-30,0.0
One Of Those Days,Little Big Town,58OaZXmM2Eb6Jx4mCt1OuE,2016-06-10,0.0
One Sided War,Michael Sweet,2W4ehzah4XMp8xeSSoiqos,2016-08-26,0.0
One Step Away,Casting Crowns,5hOYQACuJVKPsVcTHjaeEH,2016-09-30,0.0
One Strike,All Saints,4F7JXv5hUDcdxISd12RFti,2016-04-08,0.0
One Woman Man,All Saints,7dUlFOGatielLOnXqTm87S,2016-04-08,0.0
Only He Can Heal Me,Bloc Party,6WLE01NvGGK1x3CVXlJjEp,2016-01-29,0.0
OOOUUU,Young M.A,0D21XvHcVsIvJM6FcGY2BT,2016-05-20,1.0
Open Water,Steady Holiday,1jtpw9dgw3Fm7LxPrU3oBk,2016-06-24,0.0
Ophelia,The Lumineers,3d8y0t70g7hw2FOWl9Z4Fm,2016-04-08,1.0
Ordinary World,Green Day,35weSxL477aChs1wx7oZS5,2016-10-07,0.0
Other People,The Divine Comedy,4SfQ0gYThIkGWtmE2eBk7M,2016-09-02,0.0
Other People,LP,2YawaiNvwx5dQq41F24iqJ,2017-05-05,0.0
Our Town,Tyler Farr,11vp0RkusTEjq3e2drvQfM,2016-09-16,0.0
Out Of Style,Jon Pardi,4Ebw57sMZVO3EMmd6vLTIM,2016-05-13,0.0
Outlaws,Green Day,0PAlrNkCRRHv7hShF5s7Rr,2016-10-07,0.0
Over,Kings of Leon,4jyZ3I1hYRcOkI8RJhxgCb,2016-10-14,0.0
Over and Over,The Goo Goo Dolls,7aJRfhXQ5Y5Dr3NU4gnXBh,2016-05-06,0.0
Overcome (feat. Nile Rodgers),"Laura Mvula, Nile Rodgers",1SQMYA7cISWamKpRP3UqnH,2016-06-17,0.0
Overtime,"ScHoolboy Q, Miguel, Justine Skye",5lsrKf4mzIO4gA9U9eBYms,2016-07-08,0.0
Oxygen,Catfish and the Bottlemen,1kDc700KN1jUerY6t09FNm,2016-05-27,0.0
Paid,"Jeremih, Pusha T",7kbTKjk1PsyaXgLoVSe0mP,2016-07-29,0.0
Pain,Of Mice & Men,5QTATIkC6dH9c8IMmqoF4q,2016-09-02,0.0
Pain,"De La Soul, Snoop Dogg",02vbwgCw4piXoMteswBt5I,2016-08-26,0.0
Painkillers,Brian Fallon,5X4ibvqmPqE0yBYHLl86m8,2016-03-11,0.0
Pam the Hawk,Madness,4wbHoor7jtDUBc44oqHNIz,2016-10-28,0.0
Paracetamol - Single Version,Declan McKenna,5IGr24XGgrLtW1GKHjPHmW,2016-05-20,0.0
Parachute,Kaiser Chiefs,5HN4Fd1YmDyhntBy22E1oe,2016-10-01,0.0
Paradigm,Avenged Sevenfold,78TgV6o1Sh4i26GNi57W95,2016-10-28,0.0
Paradise - Radio Edit,"Benny Benassi, Chris Brown",6BZWaurfUWT5UE2CuvkTji,2016-07-15,0.0
Paraguay,Iggy Pop,7KKkvXlyyiLmObr7NRdw7j,2016-01-22,0.0
Paranoia,A Day To Remember,3HhaSocKwTptze7PySNZlW,2016-09-02,0.0
Paris,The 1975,59RNdFA4oFNIvTIvaBxqgQ,2016-02-26,0.0
Party (feat. Usher & Gucci Mane),"Chris Brown, Usher, Gucci Mane",1KhljCoJ2TgDEldnnfTHHc,2017-10-31,1.0
Party Like a Russian,Robbie Williams,5jvAliGepxzKOhGp01o5IT,2016-11-04,0.0
Party Monster,The Weeknd,4F7A0DXBrmUAkp32uenhZt,2016-11-25,1.0
Pass The Baby,Jimmy Eat World,3rXsiCBHZPfJxVmwqLB9wf,2016-10-21,0.0
Patience,Shawn Mendes,0JZ9lcwFcAscMpy1YxUtpW,2017-04-20,0.0
Patient,Post Malone,5DLTuH4A5VZB2HKpqHQR6t,2016-12-09,0.0
Pave,Britt Nicole,1495RSGXl41AGVT4dMwzgQ,2016-10-07,0.0
Pawn Shop,Brothers Osborne,2fescJo3flPIy7XQKnXsQk,2016-01-15,0.0
Penthouse Floor (feat. Chance the Rapper),"John Legend, Chance the Rapper",67Nf4Nsr2Nm5CFfJgqwDb0,2016-12-02,0.0
People (feat. Wretch 32),"Laura Mvula, Wretch 32",0Qc2AMtiyPUS6lJaR0t7DE,2016-06-17,0.0
Pep Rally,Missy Elliott,3Of77FYMTeIucSWOnOvAkH,2016-02-07,0.0
Perfect Illusion,Lady Gaga,56ZrTFkANjeAMiS14njg4E,2016-10-21,1.0
Perfect Strangers - Acoustic,"Jonas Blue, JP Cooper",1UToeULiroxGaVUHyAb7J2,2016-06-03,0.0
Perm,Bruno Mars,1I6pKIyaBp4OebTGLJpCCC,2016-11-17,0.0
Phantom Bride,Deftones,33qrQEXQJg4uk6k8fZgoOa,2016-04-08,0.0
Phenomenal Woman,Laura Mvula,5UKaekWw9wkPts9iORegbP,2016-06-17,0.0
Piano,Cassadee Pope,6Qqwa05QVeKd9dJ0w2mHOC,2016-01-01,0.0
Pick Up,Dierks Bentley,4QJ58lQahpEtD7622moUxS,2016-06-10,0.0
pick up the phone,"Young Thug, Travis Scott",4GXl8l1MfZPf2GvpyRPJBf,2016-06-03,0.0
Pick Up the Pieces - Outro,Gucci Mane,7mDtwAp7NbRbbiIsR1NeIH,2016-07-22,0.0
Picture Perfect,Skylar Grey,0HMrImsrzBGejyZiDdorIB,2016-09-23,0.0
PILLOWTALK,ZAYN,0PDUDa38GO8lMxLCRc4lL1,2016-03-25,1.0
Pink + White,Frank Ocean,3xKsf9qdS1CyvXSMEid6g8,2016-08-20,0.0
Pipe Dreams,Nelly Furtado,1xmhxznaGOO7uDzIx5aErE,2017-03-31,0.0
Pity Party - K Theory Remix,"Melanie Martinez, K Theory",66alEYxItMpOgInnTLdex8,2016-05-20,0.0
Plane Song,Katie Melua,35L17wPIjMtpDZd7XqDlqY,2016-10-14,0.0
"Play God (Live from Red Rocks) [30 Days, 30 Songs]",Ani DiFranco,2WmckwdhdFzEEPRtP0P7Nq,2016-10-26,0.0
Play That Song,Train,77hjM9bMmgfTGJXv14UFmi,2017-01-27,1.0
Please Come for Me,Korn,7mIdiI7RYJIu0uUvzemK7Q,2016-10-21,0.0
Please Don't Go,Joel Adams,3cNjgVBKTJ1SvKhunrCdVy,2015-11-06,0.0
Pneumonia,Danny Brown,6l2Q1Jb5c2VycqDEzp5ZlJ,2016-09-27,0.0
Poison In Your Veins,Alter Bridge,5zaYJcHXyYWVZOL2uP7Zpd,2016-10-07,0.0
Poisonous Shadows,Megadeth,1RdDBpGJDIsJTBou1QsJ9B,2016-01-22,0.0
Pol Roger,Jimmy Eat World,1JrSekFi8F901m1DWdx0ut,2016-10-21,0.0
Police Get Away Wit Murder,YG,532mr72sTvF5orwno3gm0a,2016-06-17,0.0
Police Tapes,Jamie T,1HNHE7lcyjLk8rqJJt8GcQ,2016-09-02,0.0
Polymorphing,Chairlift,6Jq1ECQ8bKy8favqanidGT,2016-01-22,0.0
Pop Style,Drake,5mPSyjLatqB00IkPqRlbTE,2016-05-06,1.0
Pops,Angel Olsen,1rKe6NaaUhWlc1SG5Q7fHw,2016-09-02,0.0
Pork Soda,Glass Animals,5C5gvDZsl6d8bh89URfKHr,2016-08-26,0.0
Power,Little Mix,0lUSd7TCG8srh6HpIAEIWL,2016-11-18,0.0
Power Over Men,Jamie T,4YYbZODiJA7j53777zUjFj,2016-09-02,0.0
PPAP (Pen-Pineapple-Apple-Pen),PIKOTARO,4VrfC9PJpzTgHs8HRhPPzM,2016-11-04,1.0
Praise Poison,The Devil Wears Prada,0N3iNuaIWeuSpr2q5mLZm1,2016-10-07,0.0
Pray You Catch Me,Beyoncé,7rLDARtJALM7QdiJDMXW7m,2016-04-23,0.0
Prayers For The Damned,Sixx:A.M.,5XiPxGxOLuubfvwXlXJ6Wt,2016-04-29,0.0
Prayers / Triangles,Deftones,0B1Iqqq8wVoXM5R5glHQES,2016-04-08,0.0
