title,artist,year,track_id,name,artists,id,album.release_date
The Resume,BJ the Chicago Kid,2016,0JP0Rpqnmllnk2QQ5L8h8O,The Resume,"BJ The Chicago Kid, Big K.R.I.T.",0JP0Rpqnmllnk2QQ5L8h8O,2016-02-19
The River,Hillary Scott & The Scott Family,2016,6SJAZ7GcRphAPaocUD1alB,The River (Come On Down),"Hillary Scott & The Scott Family, Sharon White, Cheryl White",6SJAZ7GcRphAPaocUD1alB,2016-07-29
The Riverbank,Paul Simon,2016,2SXXHbyHy24EE8hgLxXTUM,The Riverbank,Paul Simon,2SXXHbyHy24EE8hgLxXTUM,2016-06-03
The Ship,Brian Eno,2016,5R2WGAw7GiihB7EZadiAG9,The Ship,Brian Eno,5R2WGAw7GiihB7EZadiAG9,2016-04-29
The Shooting Star,Gojira,2016,6HQfFAupOMsmfWV4CbG1Kj,The Shooting Star,Gojira,6HQfFAupOMsmfWV4CbG1Kj,2016-06-17
The Skies Will Break,Corinne Bailey Rae,2016,00ZzWE6jCZMVpa4m6jpqSE,The Skies Will Break,Corinne Bailey Rae,00ZzWE6jCZMVpa4m6jpqSE,2016-05-13
The Sound,The 1975,2016,316r1KLN0bcmpr7TZcMCXT,The Sound,The 1975,316r1KLN0bcmpr7TZcMCXT,2016-02-26
The Space Program,A Tribe Called Quest,2016,203xmWRHAyqwW6AkGkhhVM,The Space Program,A Tribe Called Quest,203xmWRHAyqwW6AkGkhhVM,2016-11-11
The Stage,Avenged Sevenfold,2016,4Q9PBVDGeOM55aLD90A4x8,The Stage,Avenged Sevenfold,4Q9PBVDGeOM55aLD90A4x8,2016-10-28
The Story,LeAnn Rimes,2016,6aeqKEUQJGGawPIyqrJeiU,The Story,LeAnn Rimes,6aeqKEUQJGGawPIyqrJeiU,2016-09-09
The Threat Is Real,Megadeth,2016,5qrlMOwqunICbaOZaKAoBN,The Threat Is Real,Megadeth,5qrlMOwqunICbaOZaKAoBN,2016-01-22
The Violent Sleep of Reason,Meshuggah,2016,6nADuOZbuRa8BKkEy3dV1I,Violent Sleep of Reason,Meshuggah,6nADuOZbuRa8BKkEy3dV1I,2016-10-07
The Way Back,Funeral Suits,2016,5stZSB0ZatUC1alfInp0Ip,The Way Back,Funeral Suits,5stZSB0ZatUC1alfInp0Ip,2016-11-25
The Way God Made Me,Magic!,2016,0lBYERZJrPhu8gmgBxJrYZ,The Way God Made Me,MAGIC!,0lBYERZJrPhu8gmgBxJrYZ,2016-07-01
The Weekend,Brantley Gilbert,2016,48tAdjG4ng2JfECa7OQujk,The Weekend,Brantley Gilbert,48tAdjG4ng2JfECa7OQujk,2017-01-27
The Werewolf,Paul Simon,2016,6V1YFdSeQBdAgd8qisG03T,The Werewolf,Paul Simon,6V1YFdSeQBdAgd8qisG03T,2016-06-03
The Wheel,PJ Harvey,2016,64klVekHE2PDDTHwUJlkyO,The Wheel,PJ Harvey,64klVekHE2PDDTHwUJlkyO,2016-04-15
The Wilde Flowers,Opeth,2016,6JXSdGC62LXgJKFxe8eRMZ,The Wilde Flowers,Opeth,6JXSdGC62LXgJKFxe8eRMZ,2016-09-30
The Work,Speech Debelle,2016,2ga8bxBmjYgROx0uFymEeZ,The Work,"Speech Debelle, Miss Baby Sol",2ga8bxBmjYgROx0uFymEeZ,2016-06-10
The World Is On Fire,Ed Harcourt,2016,2Q5xt5iimC33jSIwywQt9L,The World Is On Fire,Ed Harcourt,2Q5xt5iimC33jSIwywQt9L,2016-08-19
The Wozard of Iz,The Avalanches,2016,3cT2knV4AvpBPGUmYxIonh,The Wozard Of Iz,The Avalanches,3cT2knV4AvpBPGUmYxIonh,2016-07-08
Then There's You,Charlie Puth,2016,73E8dgeUdDu8iaZbQv1Fmk,Then There's You,Charlie Puth,73E8dgeUdDu8iaZbQv1Fmk,2016-01-29
Therapy Session,NF,2016,6WKk8l8EXiwPBYlmSlhZWx,Therapy Session,NF,6WKk8l8EXiwPBYlmSlhZWx,2016-04-22
There Will Be Time,Mumford & Sons,2016,1mk3SPorVhbzVSKDRXSw69,There Will Be Time,"Mumford & Sons, Baaba Maal",1mk3SPorVhbzVSKDRXSw69,2016-06-17
There's a Girl,Trent Harmon,2016,3VR411Ef2vBgt70nzDpXnj,There’s A Girl,Trent Harmon,3VR411Ef2vBgt70nzDpXnj,2018-05-18
There's Alot Going On,Vic Mensa,2016,5XSQ9gBCM5iableEqmzUIC,There's Alot Going On,VIC MENSA,5XSQ9gBCM5iableEqmzUIC,2016-06-03
These Creatures,Jean-Michel Jarre,2016,7vD0ggohf5hwfBdbpp1f7W,These Creatures,"Jean-Michel Jarre, Julia Holter",7vD0ggohf5hwfBdbpp1f7W,2016-05-06
These Days,Wet,2016,1NKc15MkCOQZ0tdy8tTxie,These Days,Wet,1NKc15MkCOQZ0tdy8tTxie,2016-01-29
They Don't Know,Jason Aldean,2016,3bzE57iNavJJxXL9GgBiOK,They Don't Know,Jason Aldean,3bzE57iNavJJxXL9GgBiOK,2016-09-09
They Don't Make Anything in That Town,Donovan Woods,2016,7IWFyovD1HDya2iUfPHZ0F,They Don't Make Anything In That Town,Donovan Woods,7IWFyovD1HDya2iUfPHZ0F,2016-02-26
They Don't Own Me,Richard Ashcroft,2016,1KoqSCm3KpRMFGPsF0xHHz,They Don’t Own Me,Richard Ashcroft,1KoqSCm3KpRMFGPsF0xHHz,2016-05-20
Thiago Silva,Dave,2016,3DKCTIiJ97bS9TGiqcABjo,Thiago Silva,"Dave, AJ Tracey",3DKCTIiJ97bS9TGiqcABjo,2016-05-13
Thick as Thieves,The Temper Trap,2016,5fbtqftcQnSDb2vRdIW9gi,Thick as Thieves,The Temper Trap,5fbtqftcQnSDb2vRdIW9gi,2016-05-10
Thick Of It,Mary J. Blige,2016,16DnS8NpoHFzwaX7LT4Ffa,Thick Of It,Mary J. Blige,16DnS8NpoHFzwaX7LT4Ffa,2016-10-07
Think It Over,Islander,2016,5pZmliDFAn0gXZibwn9EB9,Think It Over,"Islander, HR",5pZmliDFAn0gXZibwn9EB9,2016-08-05
This Girl,Kungs vs. Cookin' on 3 Burners,2016,1A8j067qyiNwQnZT0bzUpZ,This Girl (Kungs Vs. Cookin' On 3 Burners),"Kungs, Cookin' On 3 Burners",1A8j067qyiNwQnZT0bzUpZ,2016-11-04
This House Is Not for Sale,Bon Jovi,2016,1UHIxScBvmK3riBnKHPY4c,This House Is Not For Sale - Live From The London Palladium,Bon Jovi,1UHIxScBvmK3riBnKHPY4c,2016-12-16
This One's For You,David Guetta,2016,46NBoIAHrmR7qcUGCIFEjR,This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),David Guetta,46NBoIAHrmR7qcUGCIFEjR,2016-05-13
This Path Tonight,Graham Nash,2016,7yiqKor4I6KJIhF2HDkBcq,This Path Tonight,Graham Nash,7yiqKor4I6KJIhF2HDkBcq,2016-04-15
This Plane Don't Go There,Jason Aldean,2016,3iO8zMY6XOH7koNYcXEILv,This Plane Don't Go There,Jason Aldean,3iO8zMY6XOH7koNYcXEILv,2016-09-09
This Ride,Shovels & Rope,2016,4nw6WPQPVa6JPLu8cBGyiP,This Ride,Shovels & Rope,4nw6WPQPVa6JPLu8cBGyiP,2016-10-07
This Ticonderoga,Red Hot Chili Peppers,2016,3iXNy7VaY9OqJFBwzhmbOh,This Ticonderoga,Red Hot Chili Peppers,3iXNy7VaY9OqJFBwzhmbOh,2016-06-17
This Town,Niall Horan,2016,5dTJMpqiELczVuHJP3OAEu,This Town,Niall Horan,5dTJMpqiELczVuHJP3OAEu,2016-09-29
This Town,Ashley Riley,2016,1aGJiXjnh9hz3NooTWgEvw,This Town,Ashley Riley,1aGJiXjnh9hz3NooTWgEvw,2016-04-08
This Town Gets Around,Margo Price,2016,1ONdtrwT5OTwsFJXRXEQbV,This Town Gets Around,Margo Price,1ONdtrwT5OTwsFJXRXEQbV,2016-03-25
Three Bulleits,The Temperance Movement,2016,39tMqZp8PF3O4SDCMZQAkW,Three Bulleits,The Temperance Movement,39tMqZp8PF3O4SDCMZQAkW,2016-07-15
Three Days in Bed,Jennifer Nettles,2016,0DJUEr2uRgB9tymHxSKJ2y,Three Days In Bed,Jennifer Nettles,0DJUEr2uRgB9tymHxSKJ2y,2016-05-13
Three Kids No Husband,Brandy Clark,2016,1nHkfJKpqzgM2xu7eMSg5B,Three Kids No Husband,Brandy Clark,1nHkfJKpqzgM2xu7eMSg5B,2016-06-10
Three Packs a Day,Courtney Barnett,2016,4id9mYUgiFZl1EIbk7x2Ot,Three Packs a Day,Courtney Barnett,4id9mYUgiFZl1EIbk7x2Ot,2016-01-11
Through It All,Tamela Mann,2016,1uJSsxziDV8QmXdjEBRdV4,Through It All (feat. Timbaland),"Tamela Mann, Timbaland",1uJSsxziDV8QmXdjEBRdV4,2016-09-09
Through the Eyes of a Child,Aurora,2016,1ug2nJOD8SH2nfiE8TSXxO,Through the Eyes of a Child,AURORA,1ug2nJOD8SH2nfiE8TSXxO,2016-03-11
Through The Late Night,Travis Scott,2016,1Ci4wASMY4xtKVMeHA6Sd5,through the late night,Travis Scott,1Ci4wASMY4xtKVMeHA6Sd5,2016-09-16
Thunder In The Rain,Kane Brown,2016,1A8s182NfOT6dOXjPsWfTn,Thunder in the Rain,Kane Brown,1A8s182NfOT6dOXjPsWfTn,2016-12-02
Thy Will,Hillary Scott & The Scott Family,2016,1V3eyBz3pfkn9lBOlfle4x,Thy Will,Hillary Scott & The Scott Family,1V3eyBz3pfkn9lBOlfle4x,2016-07-29
Tiimmy Turner,Desiigner,2016,3NJG6vMH1ZsectZkocMEm0,Tiimmy Turner,Desiigner,3NJG6vMH1ZsectZkocMEm0,2016-07-22
Till the End,Jessie Ware,2016,4wuKfMYt9XIDiGCIfloBRR,"Till The End - From ""Me Before You""",Jessie Ware,4wuKfMYt9XIDiGCIfloBRR,2016-06-03
Time For Bedlam,Deep Purple,2016,2r1YOYb5DX9e4uyH4wQC69,Time for Bedlam,Deep Purple,2r1YOYb5DX9e4uyH4wQC69,2016-12-15
Time Served,Joey Landreth,2016,3oHaMTtQStP2LQkGfWzaI7,Time Served,Joey Landreth,3oHaMTtQStP2LQkGfWzaI7,2019-04-05
Timeless,James Blake,2016,49jxn2Mdde8QZUx0AlbD0l,Timeless,James Blake,49jxn2Mdde8QZUx0AlbD0l,2016-05-05
Tin Man,Miranda Lambert,2016,4ckQIgBy1gVeevf7UAereE,Tin Man,Miranda Lambert,4ckQIgBy1gVeevf7UAereE,2016-11-18
Tina Taught Me (Interlude),Solange,2016,698avDwvnCZ69jYz3zlzoX,Interlude: Tina Taught Me,Solange,698avDwvnCZ69jYz3zlzoX,2016-09-30
Tinfoil Boy,Jamie T.,2016,7lmHENX5dIUjaxra7IRXxE,Tinfoil Boy,Jamie T,7lmHENX5dIUjaxra7IRXxE,2016-09-02
Tiny Cities,Flume,2016,0tfuWlmEWjQWBPYT7Cf4bX,Tiny Cities (feat. Beck),"Flume, Beck",0tfuWlmEWjQWBPYT7Cf4bX,2016-05-27
To Her Door,Empire of the Sun,2016,7ANLSspJ7kodpm5fuJyyzx,To Her Door,Empire of the Sun,7ANLSspJ7kodpm5fuJyyzx,2016-10-28
To the Hilt,Banks,2016,6kVkq7UwRzX0wGrpnPgufc,To The Hilt,BANKS,6kVkq7UwRzX0wGrpnPgufc,2016-09-30
To The Key Of Evergreen,The Devil Wears Prada,2016,3W5OmDZzVetnSFhrFDnEtX,To The Key Of Evergreen,The Devil Wears Prada,3W5OmDZzVetnSFhrFDnEtX,2016-10-07
Today,Brad Paisley,2016,1IO13V09b01gLSbmZJZ9dM,Today,Brad Paisley,1IO13V09b01gLSbmZJZ9dM,2017-04-21
Together Stronger (C'mon Wales),Manic Street Preachers,2016,2DcXYmH182Y5y7SUQaANfe,Together Stronger (C'mon Wales),Manic Street Preachers,2DcXYmH182Y5y7SUQaANfe,2016-05-13
Too Dumb To Die,Green Day,2016,3QWgLzCrAVkmw5eoHPN5uB,Too Dumb to Die,Green Day,3QWgLzCrAVkmw5eoHPN5uB,2016-10-07
Too Good,Drake,2016,3BtuIIrQlkujKPuWF2B85z,Too Good,"Drake, Rihanna",3BtuIIrQlkujKPuWF2B85z,2016-05-06
Too Good to Say Goodbye,Bruno Mars,2016,0B0tYbVp7pDQAqKDhgMeaL,Too Good to Say Goodbye,Bruno Mars,0B0tYbVp7pDQAqKDhgMeaL,2016-11-17
Too Much Is Never Enough,Florence + the Machine,2016,3ikcPRWKVx5oSalVpLzQQu,Too Much Is Never Enough,Florence + The Machine,3ikcPRWKVx5oSalVpLzQQu,2016-08-12
Too Much Sauce,DJ Esco,2016,5oyUurs28XRagLa8lgm6V3,Too Much Sauce (feat. Future & Lil Uzi Vert),"DJ ESCO, Future, Lil Uzi Vert",5oyUurs28XRagLa8lgm6V3,2016-08-19
Top Of The World,Zayde Wolf,2016,4AiSGNoVoX7r4YhCVMm7Tb,Top of the World,Zayde Wølf,4AiSGNoVoX7r4YhCVMm7Tb,2016-11-04
Torches,DAUGHTRY,2016,3OYVPvInaxbNrnSZskxVcY,Torches,Daughtry,3OYVPvInaxbNrnSZskxVcY,2016-02-12
Torn Clean,Sleigh Bells,2016,7L4FaJq0jIIz4XzGajGqiG,Torn Clean,Sleigh Bells,7L4FaJq0jIIz4XzGajGqiG,2016-11-11
Touch,Little Mix,2016,1gG5MoWK5SmHUcQPa2jxdP,Touch,Little Mix,1gG5MoWK5SmHUcQPa2jxdP,2016-11-18
Tractor,Granger Smith,2016,42Nevp85hLZ4c5JazrLPI7,Tractor,Granger Smith,42Nevp85hLZ4c5JazrLPI7,2016-03-04
Train Wreck,James Arthur,2016,55Am8neGJkdj2ADaM3aw5H,Train Wreck,James Arthur,55Am8neGJkdj2ADaM3aw5H,2016-10-28
Trainwreck,Banks,2016,2kKtO2tLWLc5Twza40TUff,Trainwreck,BANKS,2kKtO2tLWLc5Twza40TUff,2016-09-30
Transparency,PartyNextDoor,2016,5SBUVRyIEV3sswdEZbsmvf,Transparency,PARTYNEXTDOOR,5SBUVRyIEV3sswdEZbsmvf,2016-08-12
Trap Phone,Belly,2016,23LV5OIpaMR350jh859i1C,Trap Phone,"Belly, Jadakiss",23LV5OIpaMR350jh859i1C,2016-11-11
Trapped,The Word Alive,2016,00WVclSOdTPuLYTott68Wl,Trapped,The Word Alive,00WVclSOdTPuLYTott68Wl,2016-03-18
Trash,Tyler Glenn,2016,4fTS0P8uM3Tn2WBkU57M7l,Trash,Tyler Glenn,4fTS0P8uM3Tn2WBkU57M7l,2016-10-21
Traumatized,Grouplove,2016,2E26jtkc5BONr50yOwyupV,Traumatized,Grouplove,2E26jtkc5BONr50yOwyupV,2017-08-17
Travelin' Soldier,Aaron Lewis,2016,2X3KcTnrZExkNo9h44e21G,Travelin’ Soldier,Aaron Lewis,2X3KcTnrZExkNo9h44e21G,2016-09-16
Traveling Light,Leonard Cohen,2016,53uNHnOKnhq1UL4NfBpl4c,Traveling Light,Leonard Cohen,53uNHnOKnhq1UL4NfBpl4c,2016-10-21
Traveling Solves Everything,Violent Femmes,2016,2L0ZNM7rMkq0EAVR3PNXye,Traveling Solves Everything,Violent Femmes,2L0ZNM7rMkq0EAVR3PNXye,2016-03-04
Treat You Better,Shawn Mendes,2016,7al2umgR86au9ri0VazVD9,Treat You Better - Ashworth Remix,"Shawn Mendes, Ashworth",7al2umgR86au9ri0VazVD9,2016-08-16
Treaty,Leonard Cohen,2016,6SgVfpDBuqwuTicIPVHK8K,Treaty,Leonard Cohen,6SgVfpDBuqwuTicIPVHK8K,2016-10-21
Tree Of Life,Funeral Suits,2016,4PwQutlX1f7BHagieMwNhc,Tree of Life,Funeral Suits,4PwQutlX1f7BHagieMwNhc,2016-11-25
Trippin' On Your Love,Primal Scream,2016,6eEAqiGu6CfnfR4jAfZisL,Trippin’ on Your Love,Primal Scream,6eEAqiGu6CfnfR4jAfZisL,2016-03-18
Troubled Souls,Jack Savoretti,2016,1TkN07zhMVrOoDbA0ebWvW,Troubled Souls,Jack Savoretti,1TkN07zhMVrOoDbA0ebWvW,2016-10-28
Troubled Times,Green Day,2016,1bsQUnczB7JI4YnDzOjFMz,Troubled Times,Green Day,1bsQUnczB7JI4YnDzOjFMz,2016-10-07
Truck,Hifi Sean,2016,5QbTj7K7MrvFEwmagj8aPU,Truck,"Hifi Sean, Fred Schneider",5QbTj7K7MrvFEwmagj8aPU,2016-09-16
TRUE,Randy Houser,2016,3FqEShkmVhz3J0jJD8UABj,True,Randy Houser,3FqEShkmVhz3J0jJD8UABj,2016-03-11
True Sadness,The Avett Brothers,2016,7huuoVBXjskB8kLgdRU9zu,True Sadness,The Avett Brothers,7huuoVBXjskB8kLgdRU9zu,2016-06-24
Truth,Gwen Stefani,2016,4KaIfVfvbzvexXuUu2LDPs,Truth,Gwen Stefani,4KaIfVfvbzvexXuUu2LDPs,2016-04-01
Truth In Your Eyes,Kiefer Sutherland,2016,7za4qaKZV4hlPf1RrUoNgs,Truth in Your Eyes,Kiefer Sutherland,7za4qaKZV4hlPf1RrUoNgs,2016-06-10
Truthfully,DNCE,2016,2lBqyCeue1bCd6HCZtKXHu,Truthfully,DNCE,2lBqyCeue1bCd6HCZtKXHu,2016-11-18
Try Everything,Shakira,2016,1N3dZ7TTWO6VcD4Y3hHYLZ,Try Everything,Shakira,1N3dZ7TTWO6VcD4Y3hHYLZ,2016-02-12
Turn Off The Radio,A Day to Remember,2016,5Aioyy2Ar0cvuCy9wtsfiO,Turn Off The Radio,A Day To Remember,5Aioyy2Ar0cvuCy9wtsfiO,2016-09-02
Twice,Catfish and the Bottlemen,2016,2sewj0rFvlr3aEM3bGy12n,Twice,Catfish and the Bottlemen,2sewj0rFvlr3aEM3bGy12n,2016-05-27
Twin Thing,Pixie Geldof,2016,5nMlatuqzeP51xdage3Ccj,Twin Thing,Pixie Geldof,5nMlatuqzeP51xdage3Ccj,2016-11-04
Twist,Nathan Sykes,2016,0QaQJMVaWtVLcoOyU95s86,Twist,Nathan Sykes,0QaQJMVaWtVLcoOyU95s86,2016-11-04
Two,Heart,2016,4pDpEFYdmLcpJNHzrDwDzo,Two,Heart,4pDpEFYdmLcpJNHzrDwDzo,2016-07-08
"Two Birds, One Stone",Drake,2016,3m62bJJXGyQKdR9XyRocnl,"Two Birds, One Stone",Drake,3m62bJJXGyQKdR9XyRocnl,2016-10-28
Two Dead Cops,Parquet Courts,2016,0VHCiXOiA4sbYkxqMtzAhd,Two Dead Cops,Parquet Courts,0VHCiXOiA4sbYkxqMtzAhd,2016-04-08
Two Vines,Empire of the Sun,2016,7f8KlkNtMRBSiXsv6gFp46,Two Vines,Empire of the Sun,7f8KlkNtMRBSiXsv6gFp46,2016-10-28
Two Way,KT Tunstall,2016,0IXMpHKT8WMpdTrmQMa8JT,Two Way,"KT Tunstall, James Bay",0IXMpHKT8WMpdTrmQMa8JT,2016-09-09
U with Me?,Drake,2016,03L2AoiRbWhvt7BDMx1jUB,U With Me?,Drake,03L2AoiRbWhvt7BDMx1jUB,2016-05-06
Uber Everywhere,Madeintyo,2016,7zBPzAjKAqQpcv8F8GCq5s,Uber Everywhere,MadeinTYO,7zBPzAjKAqQpcv8F8GCq5s,2016-02-26
Ugly Lights,Miranda Lambert,2016,53ZPOzYd1gL4rX7Vl0eKlY,Ugly Lights,Miranda Lambert,53ZPOzYd1gL4rX7Vl0eKlY,2016-11-18
Ultralight Beam,Kanye West,2016,1eQBEelI2NCy7AUTerX0KS,Ultralight Beam,Kanye West,1eQBEelI2NCy7AUTerX0KS,2016-06-10
Unbreakable,Chrisette Michele,2016,2aNB0YfhwH75yimP1ESwm4,Unbreakable,Chrisette Michele,2aNB0YfhwH75yimP1ESwm4,2016-05-06
Under You,Nick Jonas,2016,5BXNi1mVw6Cu7zzqR1VZbR,Under You,Nick Jonas,5BXNi1mVw6Cu7zzqR1VZbR,2016-06-10
Underage,Jordan Rager,2016,6dx6kZIKu5jAGv1TPHPQp8,Underage,Jordan Rager,6dx6kZIKu5jAGv1TPHPQp8,2016-10-28
Undertow,Lisa Hannigan,2016,00C5llfInrmXgjBrT40L1J,Undertow,Lisa Hannigan,00C5llfInrmXgjBrT40L1J,2016-08-19
Undone,Bonnie Raitt,2016,4tc0KObvco3Evqya22scHv,Undone,Bonnie Raitt,4tc0KObvco3Evqya22scHv,2016-02-26
Unintended Consequence of Love,Bonnie Raitt,2016,0DSob5ze3sstCI5FFpCRwj,Unintended Consequence Of Love,Bonnie Raitt,0DSob5ze3sstCI5FFpCRwj,2016-02-26
Universal Death Squad,Epica,2016,70DpnF54lwTlUsxXNN874H,Universal Death Squad,Epica,70DpnF54lwTlUsxXNN874H,2016-09-30
Unsettled,Justin Rutledge,2016,7h0Io7i0y7ojdqbBA2B9g7,Unsettled,Justin Rutledge,7h0Io7i0y7ojdqbBA2B9g7,2016-09-23
Unstoppable,Sia,2016,1yvMUkIOTeUNtNWlWRgANS,Unstoppable,Sia,1yvMUkIOTeUNtNWlWRgANS,2016-10-21
Until The Day,Killswitch Engage,2016,3E5dgNJBahIRdJIzDqqYAz,Until the Day,Killswitch Engage,3E5dgNJBahIRdJIzDqqYAz,2016-03-11
untitled 01 | 08.19.2014,Kendrick Lamar,2016,6OkOFxU6j0UufR97VgSnS7,untitled 01 | 08.19.2014.,Kendrick Lamar,6OkOFxU6j0UufR97VgSnS7,2016-03-04
untitled 02 | 06.23.2014,Kendrick Lamar,2016,3I0FBDc1c1BLNtXWKVjmFg,untitled 02 | 06.23.2014.,Kendrick Lamar,3I0FBDc1c1BLNtXWKVjmFg,2016-03-04
untitled 03 | 05.28.2013,Kendrick Lamar,2016,2fgAJeky8Cpsr8Cfvn2NVp,untitled 03 | 05.28.2013.,Kendrick Lamar,2fgAJeky8Cpsr8Cfvn2NVp,2016-03-04
untitled 04 | 08.14.2014,Kendrick Lamar,2016,1U13SSgDOxK98L1FTWYrjQ,untitled 04 | 08.14.2014.,Kendrick Lamar,1U13SSgDOxK98L1FTWYrjQ,2016-03-04
untitled 05 l 09.21.2014,Kendrick Lamar,2016,3V8vWoCbKbfjNrPaQ4YtSg,untitled 05 | 09.21.2014.,Kendrick Lamar,3V8vWoCbKbfjNrPaQ4YtSg,2016-03-04
untitled 06 | 06.30.2014,Kendrick Lamar,2016,4M2t7bP4Mq87mGMn0PObUX,untitled 06 | 06.30.2014.,Kendrick Lamar,4M2t7bP4Mq87mGMn0PObUX,2016-03-04
untitled 07 | 2014-2016,Kendrick Lamar,2016,40IQooNkPRVtn4zlE3ZFpA,untitled 07 | 2014 - 2016,Kendrick Lamar,40IQooNkPRVtn4zlE3ZFpA,2016-03-04
untitled 08 | 09.06.2014.,Kendrick Lamar,2016,5bBUDJUfGcG7eFy3Bf4fXv,untitled 08 | 09.06.2014.,Kendrick Lamar,5bBUDJUfGcG7eFy3Bf4fXv,2016-03-04
Up All Night,Charlie Puth,2016,2Y1LWNrO3Ls6tK9LZVehXk,Up All Night,Charlie Puth,2Y1LWNrO3Ls6tK9LZVehXk,2016-01-29
Use My Heart,Miranda Lambert,2016,2ImWMn8Pqxa8gHfk1ZJvAh,Use My Heart,Miranda Lambert,2ImWMn8Pqxa8gHfk1ZJvAh,2016-11-18
Used,Strangers You Know,2016,4pjiK3ZbfKcRt71VzgeDOk,Used,Strangers You Know,4pjiK3ZbfKcRt71VzgeDOk,2016-01-15
Used to This,Future,2016,3V8sM5OOG6YfDuDLa2IIYJ,Used to This (feat. Drake),"Future, Drake",3V8sM5OOG6YfDuDLa2IIYJ,2016-11-04
Valleys Of The Young,Andrew Bird,2016,6OKOwqVfeZ8cb6bicdjkzT,Valleys Of The Young,Andrew Bird,6OKOwqVfeZ8cb6bicdjkzT,2016-01-01
Vaporize,Amos Lee,2016,05m1GXCzSikr5HBveHXKTf,Vaporize,Amos Lee,05m1GXCzSikr5HBveHXKTf,2016-09-19
Versace on the Floor,Bruno Mars,2016,0kN8xEmgMW9mh7UmDYHlJP,Versace on the Floor,Bruno Mars,0kN8xEmgMW9mh7UmDYHlJP,2016-11-17
Version Of Me,Melanie C,2016,1T7FpBaAFM5aVXaJZ6iPEy,Version of Me,Melanie C,1T7FpBaAFM5aVXaJZ6iPEy,2016-10-21
Vexatious,Candlebox,2016,4hivfNEXusPBa6DuCpdjfZ,Vexatious,Candlebox,4hivfNEXusPBa6DuCpdjfZ,2016-04-22
Vice,Lisbon,2016,0qMZ2EgknkjErV4Fipwwdx,Vice,Lisbon,0qMZ2EgknkjErV4Fipwwdx,2016-01-26
Vice,Miranda Lambert,2016,4Qtw0HNKSbIRT5sWUnbRXc,Vice,Miranda Lambert,4Qtw0HNKSbIRT5sWUnbRXc,2016-11-18
Victorious,Wolfmother,2016,6TFGNgCyhgHKNn046iG6fa,Victorious,Wolfmother,6TFGNgCyhgHKNn046iG6fa,2016-02-19
Views,Drake,2016,7MjSipTto9QljYzZnloXOn,Views,Drake,7MjSipTto9QljYzZnloXOn,2016-05-06
Ville Mentality,J. Cole,2016,2z3joGXrdGL2iEjIKQTiN1,Ville Mentality,J. Cole,2z3joGXrdGL2iEjIKQTiN1,2016-12-09
Violescent,Gone Is Gone,2016,3krSd1p6qKsmzx7Xm1bLEW,Violescent,Gone Is Gone,3krSd1p6qKsmzx7Xm1bLEW,2016-07-08
Voldemort,With Confidence,2016,27oxSfW0iib7w0NG4zf9Fp,Voldemort,With Confidence,27oxSfW0iib7w0NG4zf9Fp,2016-06-17
Voodoo,Nick Jonas,2016,135SEcW19xWXM3WghwdUBa,Voodoo,Nick Jonas,135SEcW19xWXM3WghwdUBa,2016-06-10
Voodoo In My Blood,Massive Attack,2016,37kiXtTUprX3HvjGvyTDb3,Voodoo in My Blood,"Massive Attack, Young Fathers",37kiXtTUprX3HvjGvyTDb3,2016-01-28
Vowels,Capital Cities,2016,77dRMsf3qPiG9DRFZfRg3p,Vowels,Capital Cities,77dRMsf3qPiG9DRFZfRg3p,2016-09-16
Vroom Vroom,Charli XCX,2016,5hyq3LBlCfjRQAFkdQwe8o,Vroom Vroom,Charli XCX,5hyq3LBlCfjRQAFkdQwe8o,2016-02-26
Vulture,Iggy Pop,2016,36t2fiZophrDtYBVkrlCQz,Vulture,Iggy Pop,36t2fiZophrDtYBVkrlCQz,2016-01-22
VW Van,Jake Owen,2016,0HLoOLMfvYJpMba3gC4Z3R,VW Van,Jake Owen,0HLoOLMfvYJpMba3gC4Z3R,2016-07-29
Wait a Minute,Phresher,2016,6JNS8rIcTvKVdgbSuQC9Xe,Wait a Minute (Remix),"PHresher, Remy Ma",6JNS8rIcTvKVdgbSuQC9Xe,2016-11-18
Waiting for the Thunder,Blackberry Smoke,2016,0Rxgdpe1zgZ6ZzHgxSaYEJ,Waiting for the Thunder,Blackberry Smoke,0Rxgdpe1zgZ6ZzHgxSaYEJ,2016-10-14
Wake Up,Fetty Wap,2016,6BOtDFg6GJm0rPUDuNmx57,Wake Up,Fetty Wap,6BOtDFg6GJm0rPUDuNmx57,2016-04-22
Wake Up The Sun,Edward Sharpe & the Magnetic Zeros,2016,4ejlJw3S5NgIVgDI1izxMp,Wake Up The Sun,Edward Sharpe & The Magnetic Zeros,4ejlJw3S5NgIVgDI1izxMp,2016-04-15
Walkway Blues,M83,2016,4Pa5XXpn3sdBPMVCSWGEhB,Walkway Blues (feat. J Laser),"M83, J. Laser",4Pa5XXpn3sdBPMVCSWGEhB,2016-04-08
Wanna Know,Dave,2016,7bPLo5Fv7h15E2fW3g1mVQ,Wanna Know Remix (feat. Drake),"Dave, Drake",7bPLo5Fv7h15E2fW3g1mVQ,2016-10-28
War,Sum 41,2016,23Vf9hNoBN8AacpUUHbiRy,War,Sum 41,23Vf9hNoBN8AacpUUHbiRy,2016-10-07
