"title","artist","hit"
"This Is What It Feels Like","Armin van Buuren Featuring Trevor Guthrie",1
"Darte Un Beso","Prince Royce",1
"White Walls","Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis",1
"Rap God","Eminem",1
"23","Mike WiLL Made-It Featuring Miley Cyrus, Wiz Khalifa & Juicy J",1
"My Hitta","YG Featuring Jeezy & Rich Homie Quan",1
"All That Matters","Justin Bieber",1
"Chinese Food","Alison Gold",1
"Survival","Eminem",1
"All Me","Drake Featuring 2 Chainz & Big Sean",1
"Timber","Pitbull Featuring Ke$ha",1
"It Won't Stop","Sevyn Streeter Featuring Chris Brown",1
"Whatever She's Got","David Nail",1
"Adore You","Miley Cyrus",1
"Tennis Court","Lorde",1
"Days Of Gold","Jake Owen",1
"Team","Lorde",1
"Pound Cake / Paris Morton Music 2","Drake Featuring JAY-Z",1
"V.S.O.P.","K. Michelle",1
"Friday Night","Eric Paslay",1
"See You Tonight","Scotty McCreery",1
"Sweet Annie","Zac Brown Band",1
"All Kinds Of Kinds","Miranda Lambert",1
"Radio","Darius Rucker",1
"Don't Let Me Be Lonely","The Band Perry",1
"Chillin' It","Cole Swindell",1
"Collard Greens","ScHoolboy Q Featuring Kendrick Lamar",1
"All Of Me","John Legend",1
"The Monster","Eminem Featuring Rihanna",1
"Story Of My Life","One Direction",1
"Unconditionally","Katy Perry",1
"Do What U Want","Lady Gaga Featuring R. Kelly",1
"Livin' On A Prayer","Bon Jovi",1
"What Now","Rihanna",1
"All Bad","Justin Bieber",1
"The Outsiders","Eric Church",1
"Drink A Beer","Luke Bryan",1
"Compass","Lady Antebellum",1
"Rough Water","Travie McCoy Featuring Jason Mraz",1
"The Language","Drake",1
"Best Day Of My Life","American Authors",1
"Everybody's Got Somebody But Me","Hunter Hayes Featuring Jason Mraz",1
"Drunk In Love","Beyonce Featuring Jay Z",1
"The Christmas Song (Merry Christmas To You)","Nat King Cole",1
"Who You Love","John Mayer Featuring Katy Perry",1
"Rockin' Around The Christmas Tree","Brenda Lee",1
"I Have Nothing","Tessanne Chin",1
"When She Says Baby","Jason Aldean",1
"Hey Brother","Avicii",1
"Little Drummer Boy","Pentatonix",1
"XO","Beyonce",1
"Love Me Again","John Newman",1
"Let It Be","Tessanne Chin & Adam Levine",1
"Underneath The Tree","Kelly Clarkson",1
"Up Down (Do This All Day)","T-Pain Featuring B.o.B",1
"Alone Together","Fall Out Boy",1
"Do I Wanna Know?","Arctic Monkeys",1
"Helluva Life","Frankie Ballard",1
"Bound 2","Kanye West",1
"Talk Dirty","Jason Derulo Featuring 2 Chainz",1
"Perfume","Britney Spears",1
"Old School Love","Lupe Fiasco Featuring Ed Sheeran",1
"Worst Behavior","Drake",1
"I Hold On","Dierks Bentley",1
"The Man","Aloe Blacc",1
"Can't Remember To Forget You","Shakira Featuring Rihanna",1
"Turn Down For What","DJ Snake & Lil Jon",1
"Give Me Back My Hometown","Eric Church",1
"Do You Want To Build A Snowman?","Kristen Bell, Agatha Lee Monn & Katie Lopez",1
"For The First Time In Forever","Kristen Bell & Idina Menzel",1
"Young Girls","Bruno Mars",1
"Neon Lights","Demi Lovato",1
"Love Don't Die","The Fray",1
"Drink To That All Night","Jerrod Niemann",1
"19 You + Me","Dan + Shay",1
"Loyal","Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga",1
"Rewind","Rascal Flatts",1
"Doin' What She Likes","Blake Shelton",1
"Partition","Beyonce",1
"Get Me Some Of That","Thomas Rhett",1
"Goodnight Kiss","Randy Houser",1
"She Knows","J. Cole Featuring Amber Coffman & The Cults",1
"Thinking About You","Calvin Harris Featuring Ayah Marar",1
"Everything I Shouldn't Be Thinking About","Thompson Square",1
"How I Feel","Flo Rida",1
"Oceans (Where Feet May Fail)","Hillsong UNITED",1
"Cop Car","Keith Urban",1
"Everything Is AWESOME!!!","Tegan And Sara Featuring The Lonely Island",1
"Automatic","Miranda Lambert",1
"Na Na","Trey Songz",1
"Stoner","Young Thug",1
"Achy Breaky 2","Buck 22 Featuring Billy Ray Cyrus",1
"This Is How We Roll","Florida Georgia Line Ft. Jason Derulo & Luke Bryan",1
"The Worst","Jhene Aiko",1
"You're Mine (Eternal)","Mariah Carey",1
"They Don't Know","Rico Love",1
"Chocolate","The 1975",1
"Odio","Romeo Santos Featuring Drake",1
"On Top Of The World","Imagine Dragons",1
"Classic","MKTO",1
"Beat Of The Music","Brett Eldredge",1
"Explosions","Ellie Goulding",1
"#SELFIE","The Chainsmokers",1
"Not A Bad Thing","Justin Timberlake",1
"Ain't It Fun","Paramore",1
"Play It Again","Luke Bryan",1
"Who Do You Love?","YG Featuring Drake",1
"Trophies","Young Money Featuring Drake",1
"Mmm Yeah","Austin Mahone Featuring Pitbull",1
"Man Of The Year","ScHoolboy Q",1
"Summer","Calvin Harris",1
"I Luh Ya Papi","Jennifer Lopez Featuring French Montana",1
"Sleeping With A Friend","Neon Trees",1
"Headlights","Eminem Featuring Nate Ruess",1
"Part II (On The Run)","Jay Z Featuring Beyonce",1
"Love Is An Open Door","Kristen Bell & Santino Fontana",1
"The Walker","Fitz And The Tantrums",1
"Lettin' The Night Roll","Justin Moore",1
"Red Lights","Tiesto",1
"Wild Wild Love","Pitbull Featuring G.R.L.",1
"Move That Doh","Future Featuring Pharrell, Pusha T & Casino",1
"Lookin' For That Girl","Tim McGraw",1
"Can't Raise A Man","K. Michelle",1
"Beating Heart","Ellie Goulding",1
"Or Nah","Ty Dolla $ign Featuring Wiz Khalifa & DJ Mustard",1
"Latch","Disclosure Featuring Sam Smith",1
"West Coast","Lana Del Rey",1
"Me And My Broken Heart","Rixton",1
"She Looks So Perfect","5 Seconds Of Summer",1
"Beachin'","Jake Owen",1
"You & I","One Direction",1
"Whiskey In My Water","Tyler Farr",1
"Love Runs Out","OneRepublic",1
"Girls Chase Boys","Ingrid Michaelson",1
"Birthday","Katy Perry",1
"Midnight","Coldplay",1
"Come With Me Now","KONGOS",1
"Cut Her Off","KCamp Featuring 2 Chainz",1
"Am I Wrong","Nico & Vinz",1
"We Dem Boyz","Wiz Khalifa",1
"Stay With Me","Sam Smith",1
"Where It's At (Yep, Yep)","Dustin Lynch",1
"Empire","Shakira",1
"Feelin' Myself","will.i.am Featuring Miley Cyrus, French Montana, Wiz Khalifa & DJ Mustard",1
"Slow Me Down","Sara Evans",1
"Problem","Ariana Grande Featuring Iggy Azalea",1
"Love Never Felt So Good","Michael Jackson & Justin Timberlake",1
"A Sky Full Of Stars","Coldplay",1
"Wiggle","Jason Derulo Featuring Snoop Dogg",1
"Rude","MAGIC!",1
"Don't Stop","5 Seconds Of Summer",1
"My Eyes","Blake Shelton Featuring Gwen Sebastian",1
"Chandelier","Sia",1
"Who I Am With You","Chris Young",1
"Good Kisser","Usher",1
"2 On","Tinashe Featuring ScHoolboy Q",1
"Bailando","Enrique Iglesias Featuring Descemer Bueno & Gente de Zona",1
"Work","Iggy Azalea",1
"Yeah","Joe Nichols",1
"River Bank","Brad Paisley",1
"We Are Tonight","Billy Currington",1
"Fever","The Black Keys",1
"Keep Them Kisses Comin'","Craig Campbell",1
"Raging Fire","Phillip Phillips",1
"Drunk On A Plane","Dierks Bentley",1
"Main Chick","Kid Ink Featuring Chris Brown",1
"Chainsaw","The Band Perry",1
"I Choose You","Sara Bareilles",1
"Wake Up Lovin' You","Craig Morgan",1
"I Won","Future Featuring Kanye West",1
"Kiss Me Kiss Me","5 Seconds Of Summer",1
"Boom Clap","Charli XCX",1
"Believe Me","Lil Wayne Featuring Drake",1
"Afire Love","Ed Sheeran",1
"Pills N Potions","Nicki Minaj",1
"Shower","Becky G",1
"No Mediocre","T.I. Featuring Iggy Azalea",1
"Habits (Stay High)","Tove Lo",1
"Dare (La La La)","Shakira",1
"Trumpets","Jason Derulo",1
"Studio","ScHoolboy Q Featuring BJ The Chicago Kid",1
"Come Get It Bae","Pharrell Williams",1
"Meanwhile Back At Mama's","Tim McGraw Featuring Faith Hill",1
"American Kids","Kenny Chesney",1
"Somethin' Bad","Miranda Lambert Duet With Carrie Underwood",1
"We Are One (Ole Ola) [The 2014 FIFA World Cup Official Song]","Pitbull Featuring Jennifer Lopez & Claudia Leitte",1
"Rather Be","Clean Bandit Featuring Jess Glynne",1
"First Love","Jennifer Lopez",1
"Ready Set Roll","Chase Rice",1
"Song About A Girl","Eric Paslay",1
"Small Town Throwdown","Brantley Gilbert Featuring Justin Moore & Thomas Rhett",1
"V. 3005","Childish Gambino",1
"I Got A Car","George Strait",1
"Dirt","Florida Georgia Line",1
"Break Free","Ariana Grande Featuring Zedd",1
"Everything I Didn't Say","5 Seconds Of Summer",1
"Word Crimes","""Weird Al"" Yankovic",1
"Black Widow","Iggy Azalea Featuring Rita Ora",1
"All About That Bass","Meghan Trainor",1
"Don't Tell 'Em","Jeremih Featuring YG",1
"Leave The Night On","Sam Hunt",1
"Riptide","Vance Joy",1
"Cool Kids","Echosmith",1
"Hope You Get Lonely Tonight","Cole Swindell",1
"Roller Coaster","Luke Bryan",1
"Lifestyle","Rich Gang Featuring Young Thug & Rich Homie Quan",1
"Bo$$","Fifth Harmony",1
"Fight Night","Migos",1
"Amnesia","5 Seconds Of Summer",1
"You & I (Nobody In The World)","John Legend",1
"Hideaway","Kiesza",1
"Foreign","Trey Songz",1
"Sunshine & Whiskey","Frankie Ballard",1
"She Twerkin","Ca$h Out",1
"Anaconda","Nicki Minaj",1
"Bang Bang","Jessie J, Ariana Grande & Nicki Minaj",1
"Burnin' It Down","Jason Aldean",1
"New Flame","Chris Brown Featuring Usher & Rick Ross",1
"Hot Boy","Bobby Shmurda",1
"0 To 100 / The Catch Up","Drake",1
"No Flex Zone","Rae Sremmurd",1
"Stolen Dance","Milky Chance",1
"Fireball","Pitbull Featuring John Ryan",1
"Girl In A Country Song","Maddie & Tae",1
"I Will Never Let You Down","Rita Ora",1
"About The Money","T.I. Featuring Young Thug",1
"Neon Light","Blake Shelton",1
"Day Drinking","Little Big Town",1
"Hookah","Tyga Featuring Young Thug",1
"Take Me To Church","Hozier",1
"Waves","Mr. Probz",1
"Cold One","Eric Church",1
"Dust","Eli Young Band",1
"Shell Shocked","Juicy J, Wiz Khalifa & Ty Dolla $ign Featuring Kill The Noise & Madsonik",1
"Delirious (Boneless)","Steve Aoki, Chris Lake & Tujamo Featuring Kid Ink",1
"Later On","The Swon Brothers",1
"Walk Thru","Rich Homie Quan Featuring Problem",1
"Booty","Jennifer Lopez Featuring Iggy Azalea Or Pitbull",1
"Blame","Calvin Harris Featuring John Newman",1
"Centuries","Fall Out Boy",1
"Gonna Know We Were Here","Jason Aldean",1
"Touchin, Lovin","Trey Songz Featuring Nicki Minaj",1
"Angel In Blue Jeans","Train",1
"Jealous","Nick Jonas",1
"Somewhere In My Car","Keith Urban",1
"Sun Daze","Florida Georgia Line",1
"I'm Not The Only One","Sam Smith",1
"24 Hours","TeeFLii Featuring 2 Chainz",1
"***Flawless","Beyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie",1
"Superheroes","The Script",1
"Look At You","Big & Rich",1
"Dear Future Husband","Meghan Trainor",1
"Bend Ova","Lil Jon Featuring Tyga",1
"You And Your Friends","Wiz Khalifa Featuring Snoop Dogg & Ty Dolla $ign",1
"Out Of The Woods","Taylor Swift",1
"Steal My Girl","One Direction",1
"No Type","Rae Sremmurd",1
"I Don't F**k With You","Big Sean Featuring E-40",1
"i","Kendrick Lamar",1
"Love Me Harder","Ariana Grande & The Weeknd",1
"Tuesday","I LOVE MAKONNEN Featuring Drake",1
"Something In The Water","Carrie Underwood",1
"Shotgun Rider","Tim McGraw",1
"Heroes (We Could Be)","Alesso Featuring Tove Lo",1
"Thinking Out Loud","Ed Sheeran",1
"Handsome And Wealthy","Migos",1
"L.A.LOVE (la la)","Fergie",1
"In Your Arms","Nico & Vinz",1
"Perfect Storm","Brad Paisley",1
"Close Your Eyes","Parmalee",1
"EW!","Jimmy Fallon Featuring will.i.am",1
"I'm Not Gonna Miss You","Glen Campbell",1
"Feelin' It","Scotty McCreery",1
"U Guessed It","OG Maco Featuring 2 Chainz",1
"Bobby Bitch","Bobby Shmurda",1
"Often","The Weeknd",1
"Drinking Class","Lee Brice",1
"Blank Space","Taylor Swift",1
"Uptown Funk!","Mark Ronson Featuring Bruno Mars",1
"Lips Are Movin","Meghan Trainor",1
"The Heart Wants What It Wants","Selena Gomez",1
"Mary, Did You Know?","Pentatonix",1
"Beg For It","Iggy Azalea Featuring M0",1
"Try Me","DeJ Loaf",1
"Ghost","Ella Henderson",1
"Night Changes","One Direction",1
"Do They Know It's Christmas? (2014)","Band Aid 30",1
"Yellow Flicker Beat","Lorde",1
"Bed Of Lies","Nicki Minaj Featuring Skylar Grey",1
"Talladega","Eric Church",1
"I Bet My Life","Imagine Dragons",1
"CoCo","O.T. Genasis",1
"Baby It's Cold Outside","Idina Menzel Duet With Michael Buble",1
"Baby Don't Lie","Gwen Stefani",1
"Good Girls","5 Seconds Of Summer",1
"Til It's Gone","Kenny Chesney",1
"God Made Girls","RaeLynn",1
"I Don't Mind","Usher Featuring Juicy J",1
"Make Me Wanna","Thomas Rhett",1
"Mean To Me","Brett Eldredge",1
"G.D.F.R.","Flo Rida Featuring Sage The Gemini & Lookas",1
"Stockholm Syndrome","One Direction",1
"Wasted Love","Matt McAndrew",1
"The Hanging Tree","James Newton Howard Featuring Jennifer Lawrence",1
"7/11","Beyonce",1
"My Baby's Got A Smile On Her Face","Craig Wayne Boyd",1
"Santa Tell Me","Ariana Grande",1
"Feeling Myself","Nicki Minaj Featuring Beyonce",1
"Velvet","Chris Jamison",1
"I See You","Luke Bryan",1
"I Lived","OneRepublic",1
"Masterpiece","Jessie J",1
"Lonely Tonight","Blake Shelton Featuring Ashley Monroe",1
"Prayer In C","Lillywood & Robin Schulz",1
"Just Gettin' Started","Jason Aldean",1
"Sledgehammer","Fifth Harmony",1
"Lost Stars","Matt McAndrew & Adam Levine",1
"Shut Up And Dance","WALK THE MOON",1
"Time Of Our Lives","Pitbull & Ne-Yo",1
"Get On Your Knees","Nicki Minaj Featuring Ariana Grande",1
"Apparently","J. Cole",1
"Like A Cowboy","Randy Houser",1
"Break The Rules","Charli XCX",1
"Lonely Eyes","Chris Young",1
"Homegrown Honey","Darius Rucker",1
"Wet Dreamz","J. Cole",1
"Elastic Heart","Sia",1
"Love Me Like You Do","Ellie Goulding",1
"Heartbeat Song","Kelly Clarkson",1
"Homegrown","Zac Brown Band",1
"Style","Taylor Swift",1
"Stuck On A Feeling","Prince Royce Featuring Snoop Dogg",1
"Earned It (Fifty Shades Of Grey)","The Weeknd",1
"Take Your Time","Sam Hunt",1
"Ayo","Chris Brown & Tyga",1
"Uma Thurman","Fall Out Boy",1
"All About It","Hoodie Allen Featuring Ed Sheeran",1
"Ain't Worth The Whiskey","Cole Swindell",1
"Only One","Kanye West Featuring Paul McCartney",1
"Take It On Back","Chase Bryant",1
"Throw Sum Mo","Rae Sremmurd Featuring Nicki Minaj & Young Thug",1
"Geronimo","Sheppard",1
"Post To Be","Omarion Featuring Chris Brown & Jhene Aiko",1
"Glory","Common & John Legend",1
"What We Ain't Got","Jake Owen",1
"Not For Long","B.o.B Featuring Trey Songz",1
"Say You Do","Dierks Bentley",1
"The Body","Wale Featuring Jeremih",1
"A Guy Walks Into A Bar","Tyler Farr",1
"I Mean It","G-Eazy Featuring Remo",1
"FourFiveSeconds","Rihanna & Kanye West & Paul McCartney",1
"Truffle Butter","Nicki Minaj Featuring Drake & Lil Wayne",1
"Trap Queen","Fetty Wap",1
"Blessings","Big Sean Featuring Drake",1
"Chains","Nick Jonas",1
"Talking Body","Tove Lo",1
"Little Red Wagon","Miranda Lambert",1
"One Last Time","Ariana Grande",1
"Preach","Drake Featuring PARTYNEXTDOOR",1
"Legend","Drake",1
"10 Bands","Drake",1
"Used To","Drake Featuring Lil Wayne",1
"Budapest","George Ezra",1
"Where You Belong","The Weeknd",1
"Honey, I'm Good.","Andy Grammer",1
"I Put A Spell On You","Annie Lennox",1
"Keep Your Money","Empire Cast Featuring Jussie Smollett",1
"What Kind Of Man","Florence + The Machine",1
"I Want You To Know","Zedd Featuring Selena Gomez",1
"Want To Want Me","Jason Derulo",1
"All Day","Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",1
"Know Yourself","Drake",1
"I Bet","Ciara",1
"King Kunta","Kendrick Lamar",1
"The Blacker The Berry","Kendrick Lamar",1
"Watch Me","Silento",1
"Nobody Love","Tori Kelly",1
"Smoke","A Thousand Horses",1
"Worth It","Fifth Harmony Featuring Kid Ink",1
"Raise 'Em Up","Keith Urban Featuring Eric Church",1
"Don't It","Billy Currington",1
"Fairly Local","twenty one pilots",1
"Immortals","Fall Out Boy",1
"I Really Like You","Carly Rae Jepsen",1
"You're So Beautiful","Empire Cast Featuring Jussie Smollett & Yazz",1
"Wesley's Theory","Kendrick Lamar Featuring George Clinton & Thundercat",1
"Bills","LunchMoney Lewis",1
"These Walls","Kendrick Lamar Featuring Bilal, Anna Wise & Thundercat",1
"Girl Crush","Little Big Town",1
"Sippin' On Fire","Florida Georgia Line",1
"She Don't Love You","Eric Paslay",1
"Where Are U Now","Skrillex & Diplo With Justin Bieber",1
"Institutionalized","Kendrick Lamar Featuring Bilal, Anna Wise & Snoop Dogg",1
"B**** Better Have My Money","Rihanna",1
"Nasty Freestyle","T-Wayne",1
"You Know You Like It","DJ Snake & AlunaGeorge",1
"Bright","Echosmith",1
"Wild Child","Kenny Chesney With Grace Potter",1
"Little Toy Guns","Carrie Underwood",1
"Commas","Future",1
"Fight Song","Rachel Platten",1
"Ride Out","Kid Ink, Tyga, Wale, YG & Rich Homie Quan",1
"Diamond Rings And Old Barstools","Tim McGraw With Catherine Dunn",1
"Like A Wrecking Ball","Eric Church",1
"Lean On","Major Lazer & DJ Snake Featuring MO",1
"The Matrimony","Wale Featuring Usher",1
"Love You Like That","Canaan Smith",1
"American Oxygen","Rihanna",1
"Love Me Like You Mean It","Kelsea Ballerini",1
"Sangria","Blake Shelton",1
"El Perdon (Forgiveness)","Nicky Jam & Enrique Iglesias",1
"Be Real","Kid Ink Featuring DeJ Loaf",1
"Baby Be My Love Song","Easton Corbin",1
"Renegades","X Ambassadors",1
"House Of The Rising Sun","Kimberly Nichole",1
"Bad Blood","Taylor Swift Featuring Kendrick Lamar",1
"Kick The Dust Up","Luke Bryan",1
"Cheerleader","OMI",1
"This Summer's Gonna Hurt...","Maroon 5",1
"Please","Sawyer Fredericks",1
"Nasty","Bandit Gang Marco Featuring Dro",1
"Flex (Ooh Ooh Ooh)","Rich Homie Quan",1
"The Night Is Still Young","Nicki Minaj",1
"Fun","Pitbull Featuring Chris Brown",1
"Old Man","Sawyer Fredericks",1
"Flashlight","Jessie J",1
"Classic Man","Jidenna Featuring Roman GianArthur",1
"One Hell Of An Amen","Brantley Gilbert",1
"Beautiful Now","Zedd Featuring Jon Bellion",1
"How Many Times","DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean",1
"Change My Mind","Meghan Linsey",1
"Tonight Looks Good On You","Jason Aldean",1
"Crushin' It","Brad Paisley",1
"Stressed Out","twenty one pilots",1
"Games","Luke Bryan",1
"I Don't Get Tired (#IDGT)","Kevin Gates Featuring August Alsina",1
"Can't Feel My Face","The Weeknd",1
"The Hills","The Weeknd",1
"House Party","Sam Hunt",1
"Buy Me A Boat","Chris Janson",1
"Loving You Easy","Zac Brown Band",1
"Stitches","Shawn Mendes",1
"Planez","Jeremih Featuring J. Cole",1
"Ghost Town","Adam Lambert",1
"Kiss You In The Morning","Michael Ray",1
"Young & Crazy","Frankie Ballard",1
"Hell Of A Night","Dustin Lynch",1
"B**** I'm Madonna","Madonna Featuring Nicki Minaj",1
"John Cougar, John Deere, John 3:16","Keith Urban",1
"Marvin Gaye","Charlie Puth Featuring Meghan Trainor",1
"This Could Be Us","Rae Sremmurd",1
"Hood Go Crazy","Tech N9Ne Featuring 2 Chainz & B.o.B",1
"Sparks","Hilary Duff",1
"Coffee","Miguel",1
"Tear In My Heart","twenty one pilots",1
"Flicka Da Wrist","Chedda Da Connect",1
"Good Thing","Sage The Gemini Featuring Nick Jonas",1
"Good For You","Selena Gomez Featuring A$AP Rocky",1
"679","Fetty Wap Featuring Remy Boyz",1
"All Eyes On You","Meek Mill Featuring Chris Brown & Nicki Minaj",1
"Cool For The Summer","Demi Lovato",1
"R.I.C.O.","Meek Mill Featuring Drake",1
"I Don't Like It, I Love It","Flo Rida Featuring Robin Thicke & Verdine White",1
"Like I'm Gonna Lose You","Meghan Trainor Featuring John Legend",1
"Real Life","Jake Owen",1
"Kings Never Die","Eminem Featuring Gwen Stefani",1
"Do It Again","Pia Mia Featuring Chris Brown & Tyga",1
"Yoga","Janelle Monae & Jidenna",1
"Break Up With Him","Old Dominion",1
"Should've Been Us","Tori Kelly",1
"Ex's & Oh's","Elle King",1
"Burning House","Cam",1
"Lord Knows","Meek Mill",1
"I'm Comin' Over","Chris Young",1
"Jump Out The Face","Meek Mill Featuring Future",1
"One Man Can Change The World","Big Sean Featuring Kanye West & John Legend",1
"Locked Away","R. City Featuring Adam Levine",1
"Drag Me Down","One Direction",1
"Hotline Bling","Drake",1
"Back To Back","Drake",1
"Straight Outta Compton","N.W.A",1
"Hit The Quan","iLoveMemphis",1
"She's Kinda Hot","5 Seconds Of Summer",1
"Boyz-N-The Hood","Eazy-E",1
"Rotten To The Core","Dove Cameron, Cameron Boyce, Booboo Stewart & Sofia Carson",1
"How Deep Is Your Love","Calvin Harris & Disciples",1
"Strip It Down","Luke Bryan",1
"High By The Beach","Lana Del Rey",1
"Black Magic","Little Mix",1
"Save It For A Rainy Day","Kenny Chesney",1
"Comfortable","K Camp",1
"Cheyenne","Jason Derulo",1
"Love Myself","Hailee Steinfeld",1
